Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739983719.999932,42.361329,-71.092271,4.622339,14.245955,56.839626,1.896112,0.900000
1739983720.999938,42.361340,-71.092257,4.525076,14.245955,56.307682,1.674715,0.900000
1739983721.999933,42.361347,-71.092238,4.373636,14.245955,56.307682,1.661728,0.900000
1739983722.999934,42.361353,-71.092219,4.243540,14.245955,56.307682,1.621748,0.900000
1739983723.999947,42.361358,-71.092199,4.339288,14.245955,56.307682,1.706201,0.900000
1739983724.999943,42.361367,-71.092185,4.003063,14.245955,56.307682,1.596307,0.900000
1739983725.999946,42.361386,-71.092166,3.743706,14.245954,56.307682,2.028111,0.900000
1739983726.999951,42.361400,-71.092154,3.458069,14.245954,56.307682,1.732588,0.900000
1739983727.999947,42.361402,-71.092128,3.499978,14.245954,56.307682,1.950419,0.900000
1739983728.999951,42.361406,-71.092108,3.856008,14.245955,56.307682,1.834282,0.900000
1739983729.999958,42.361414,-71.092093,3.982001,14.245955,56.307682,1.644628,0.900000
1739983730.999953,42.361424,-71.092069,3.941338,14.245954,56.307682,1.934957,0.900000
1739983731.999956,42.361441,-71.092041,3.719358,14.245954,56.307682,2.509531,0.900000
1739983732.999961,42.361447,-71.092032,3.740938,14.245954,56.307682,1.838500,0.900000
1739983733.999958,42.361462,-71.092022,3.661178,14.245954,56.307682,1.837630,0.900000
1739983734.999953,42.361471,-71.092012,3.653239,14.245954,56.307682,1.510684,0.900000
1739983735.999949,42.361482,-71.092015,2.242971,14.245955,56.307682,1.185162,0.900000
1739983736.999944,42.361490,-71.092013,2.105241,14.245955,56.307682,0.872571,0.900000
1739983737.999940,42.361497,-71.092008,1.509242,14.245955,56.307682,0.827440,0.900000
1739983738.999936,42.361503,-71.091986,1.871035,14.245955,56.307682,1.158591,0.900000
1739983739.999930,42.361514,-71.091970,2.288613,14.245955,56.307682,1.441783,0.900000
1739983740.999925,42.361522,-71.091950,2.803400,14.245955,56.307682,1.614056,0.900000
1739983741.999920,42.361527,-71.091941,2.875507,14.245955,56.307682,1.377068,0.900000
1739983742.999915,42.361542,-71.091923,3.020203,14.245955,56.307682,1.555386,0.900000
1739983743.999908,42.361546,-71.091904,3.236193,14.245955,56.307682,1.356383,0.900000
1739983744.999904,42.361566,-71.091890,3.173139,14.245955,56.569977,1.621797,0.900000
1739983745.999898,42.361577,-71.091874,3.354601,14.245955,56.569977,1.641603,0.900000
1739983746.999893,42.361587,-71.091860,3.491365,14.245955,56.569977,1.519567,0.900000
1739983747.999887,42.361597,-71.091832,3.193623,14.245954,56.569977,1.915723,0.900000
1739983748.999882,42.361604,-71.091810,3.353823,14.245954,56.569977,1.933147,0.900000
1739983749.999875,42.361614,-71.091793,3.531519,14.245955,56.569977,1.840393,0.900000
1739983750.999870,42.361613,-71.091764,3.211726,14.245954,56.569977,1.947896,0.900000
1739983751.999864,42.361615,-71.091737,3.209089,14.245954,56.569977,2.130526,0.900000
1739983752.999858,42.361618,-71.091724,3.614274,14.245955,56.569977,1.691106,0.900000
1739983753.999851,42.361608,-71.091719,4.528271,14.245955,56.569977,1.038647,0.900000
1739983754.999846,42.361646,-71.091712,4.779125,14.245955,56.569977,1.529374,0.900000
1739983755.999840,42.361665,-71.091703,4.500032,14.245955,55.572620,1.794752,0.900000
1739983756.999833,42.361675,-71.091690,4.377023,14.245955,55.572620,1.694336,0.900000
1739983757.999828,42.361682,-71.091678,4.317929,14.245955,55.572620,1.538736,0.900000
1739983758.999821,42.361690,-71.091661,4.125450,14.245955,55.572620,1.610355,0.900000
1739983759.999815,42.361696,-71.091640,4.133514,14.245955,55.572620,1.758889,0.900000
1739983760.999809,42.361698,-71.091616,4.094824,14.245954,55.572620,1.655661,0.900000
1739983761.999802,42.361711,-71.091601,4.094824,14.245954,55.572620,1.724401,0.900000
1739983762.999796,42.361716,-71.091580,4.073077,14.245954,55.572620,1.626985,0.900000
1739983763.999790,42.361724,-71.091565,4.166063,14.245954,55.572620,1.629527,0.900000
1739983764.999783,42.361727,-71.091561,3.802590,14.245955,55.572620,1.107903,0.900000
1739983765.999777,42.361736,-71.091536,3.799461,14.245954,55.572620,1.510659,0.900000
1739983766.999770,42.361741,-71.091514,3.825878,14.245955,55.572620,1.609422,0.900000
1739983767.999764,42.361745,-71.091493,4.405700,14.245955,55.572620,1.651269,0.900000
1739983768.999757,42.361751,-71.091474,4.215285,14.245955,55.572620,1.675024,0.900000
1739983769.999751,42.361757,-71.091469,4.165066,14.245955,55.572620,1.261907,0.900000
1739983770.999745,42.361775,-71.091450,4.142926,14.245955,55.572620,1.804178,0.900000
