Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739982463.601510,42.361985,-71.091111,23.324810,61.157744,-1.000000,-1.000000,0.950000
1739982463.629206,42.361985,-71.091111,23.324810,61.157744,-1.000000,-1.000000,0.950000
1739982463.648966,42.361985,-71.091111,23.324810,61.158339,-1.000000,-1.000000,0.950000
1739982463.650732,42.361985,-71.091111,23.324810,61.158340,-1.000000,-1.000000,0.950000
1739982464.497340,42.361676,-71.091728,23.326450,32.297953,-1.000000,-1.000000,0.950000
1739982464.852235,42.361651,-71.091799,14.487550,24.723510,-1.000000,-1.000000,0.950000
1739982464.857992,42.361651,-71.091799,14.487550,24.723513,-1.000000,-1.000000,0.950000
1739982479.420703,42.361650,-71.091800,14.485883,43.493059,-1.000000,-1.000000,0.950000
1739982479.425959,42.361650,-71.091800,14.485883,43.493062,-1.000000,-1.000000,0.950000
1739982481.354845,42.361650,-71.091800,14.485883,43.493062,-1.000000,-1.000000,0.950000
1739982481.372300,42.361650,-71.091800,14.485883,44.630377,-1.000000,-1.000000,0.950000
1739982481.375899,42.361650,-71.091800,14.485883,44.630384,-1.000000,-1.000000,0.950000
1739982493.994114,42.361686,-71.091773,36.509904,46.000000,-1.000000,-1.000000,0.950000
1739982501.369317,42.361650,-71.091800,14.485883,44.630384,-1.000000,-1.000000,0.950000
1739982501.386695,42.361648,-71.091803,14.485883,61.028308,-1.000000,-1.000000,0.950000
1739982501.392419,42.361648,-71.091803,14.485883,61.028310,-1.000000,-1.000000,0.950000
1739982501.597467,42.361569,-71.092055,14.487234,52.288000,-1.000000,-1.000000,0.950000
1739982502.011606,42.361469,-71.092309,3.502199,28.817676,-1.000000,-1.000000,0.950000
1739982503.331109,42.361468,-71.092306,3.502199,29.066348,-1.000000,-1.000000,0.950000
1739982503.331109,42.361468,-71.092306,3.502199,29.066348,-1.000000,-1.000000,0.950000
1739982503.363674,42.361468,-71.092306,3.500746,29.066582,-1.000000,-1.000000,0.950000
1739982503.366206,42.361468,-71.092306,3.500746,29.066584,-1.000000,-1.000000,0.950000
1739982510.197502,42.361459,-71.092317,3.502184,35.503182,-1.000000,-1.000000,0.950000
1739982510.219506,42.361459,-71.092318,3.500746,35.497786,-1.000000,-1.000000,0.950000
1739982510.221842,42.361459,-71.092318,3.500746,35.497789,-1.000000,-1.000000,0.950000
1739982512.249083,42.361458,-71.092318,3.502184,36.979908,-1.000000,-1.000000,0.950000
1739982512.278484,42.361458,-71.092318,3.500746,36.980057,-1.000000,-1.000000,0.950000
1739982512.282007,42.361458,-71.092318,3.500746,36.980063,-1.000000,-1.000000,0.950000
