Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739959882,42.3554708,-71.09867357,4.090556344,7.048948526,180.804828,0,0.95
1739959883,42.35547078,-71.09867354,4.090556344,7.190267146,180.804828,0,0.95
1739959884,42.35547078,-71.09867354,4.090556344,7.194556574,180.804828,0,0.95
1739959885,42.35547078,-71.09867354,4.090556344,7.325039594,180.804828,0,0.95
1739959886,42.35547072,-71.09867347,4.090556344,7.377732675,180.804828,0,0.95
1739959887,42.35547065,-71.09867338,4.090556344,7.490431651,180.804828,0,0.95
1739959888,42.35546946,-71.09867186,4.090556344,7.225146371,180.804828,0,0.95
1739959889,42.35546858,-71.09867074,4.090556344,6.942142727,180.804828,0,0.95
1739959890,42.35546856,-71.09867072,4.090556344,7.051900233,180.804828,0,0.95
1739959891,42.35546854,-71.09867069,4.090556344,7.106783186,180.804828,0,0.95
1739959892,42.35546854,-71.09867069,4.090556344,7.181754369,180.804828,0,0.95
1739959893,42.35548114,-71.09868241,4.090556344,6.763181805,180.804828,0,0.95
1739959894,42.35548108,-71.09868236,4.090556344,6.769794905,180.804828,0,0.95
1739959895,42.35548098,-71.09868224,4.090556344,6.932623179,180.804828,0,0.95
1739959896,42.35548086,-71.09868212,4.090556344,7.056589119,180.804828,0,0.95
1739959897,42.35548068,-71.09868192,4.090556344,7.190600175,180.804828,0,0.95
1739959898,42.35548044,-71.09868166,4.090556344,7.309518176,180.804828,0,0.95
1739959899,42.3554804,-71.09868161,4.090556344,7.34675086,180.804828,0,0.95
1739959900,42.35548033,-71.09868154,4.090556344,7.487241224,180.804828,0,0.95
1739959901,42.3554801,-71.09868129,4.090556344,7.601298264,180.804828,0,0.95
1739959902,42.35547733,-71.0986783,4.090556344,7.102478961,180.804828,0,0.95
1739959903,42.35547724,-71.0986782,4.090556344,7.236333738,180.804828,0,0.95
1739959904,42.35547503,-71.0986758,4.090556344,6.853908316,180.804828,0,0.95
1739959905,42.355475,-71.09867577,4.090556344,6.9855154,180.804828,0,0.95
1739959906,42.35547496,-71.09867572,4.090556344,7.126140532,180.804828,0,0.95
1739959907,42.35547486,-71.09867562,4.090556344,7.114088151,180.804828,0,0.95
1739959908,42.35547289,-71.09867348,4.090556344,6.783311532,180.804828,0,0.95
1739959909,42.35547133,-71.0986718,4.090556344,6.454174911,180.804828,0,0.95
1739959910,42.35547015,-71.09867052,4.090556344,6.254407253,180.804828,0,0.95
1739959911,42.35546922,-71.09866951,4.090556344,6.085317053,180.804828,0,0.95
1739959912,42.35546842,-71.09866865,4.090556344,5.870101811,180.804828,0,0.95
1739959913,42.35546837,-71.09866859,4.090556344,6.070294564,180.804828,0,0.95
1739959914,42.35546836,-71.09866858,4.090556344,6.23698848,180.804828,0,0.95
1739959915,42.35546759,-71.09866775,4.090556344,6.182203257,180.804828,0,0.95
1739959916,42.35546699,-71.09866709,4.090556344,6.160083031,180.804828,0,0.95
1739959917,42.3554665,-71.09866657,4.090556344,6.031113508,180.804828,0,0.95
1739959918,42.35546607,-71.0986661,4.090556344,6.045594397,180.804828,0,0.95
1739959919,42.35546568,-71.09866568,4.090556344,6.078953991,180.804828,0,0.95
1739959920,42.35546567,-71.09866566,4.090556344,6.076741227,180.804828,0,0.95
1739959921,42.35546566,-71.09866566,4.090556344,6.26066469,180.804828,0,0.95
1739959922,42.35546528,-71.09866524,4.090556344,6.153800691,180.804828,0,0.95
1739959923,42.35546493,-71.09866487,4.090556344,6.175801426,180.804828,0,0.95
1739959924,42.35546461,-71.09866452,4.090556344,6.172916197,180.804828,0,0.95
1739959925,42.35547485,-71.09867304,4.090556344,5.900264694,180.804828,0,0.95
1739959926,42.35547481,-71.09867301,4.090556344,6.051186177,180.804828,0,0.95
1739959927,42.35547477,-71.09867297,4.090556344,6.136420461,180.804828,0,0.95
1739959928,42.35547476,-71.09867296,4.090556344,6.270221493,180.804828,0,0.95
1739959929,42.35547468,-71.09867289,4.090556344,6.362362506,180.804828,0,0.95
1739959930,42.35547461,-71.09867282,4.090556344,6.362994397,180.804828,0,0.95
1739959931,42.35547455,-71.09867277,4.090556344,6.434359234,180.804828,0,0.95
1739959932,42.35547452,-71.09867273,4.090556344,6.487539257,180.804828,0,0.95
1739959933,42.35547446,-71.09867269,4.090556344,6.667145451,180.804828,0,0.95
1739959934,42.35547445,-71.09867267,4.090556344,6.855557448,180.804828,0,0.95
1739959935,42.35547442,-71.09867265,4.090556344,6.885453908,180.804828,0,0.95
1739959936,42.35547435,-71.09867258,4.090556344,7.033549774,180.804828,0,0.95
1739959937,42.3554743,-71.09867253,4.090556344,7.178902422,180.804828,0,0.95
1739959938,42.35547429,-71.09867252,4.090556344,7.327253557,180.804828,0,0.95
1739959939,42.35547427,-71.0986725,4.090556344,7.474828487,180.804828,0,0.95
1739959940,42.35547262,-71.09867097,4.090556344,7.118531503,180.804828,0,0.95
1739959941,42.35547253,-71.09867089,4.090556344,7.239499086,180.804828,0,0.95
1739959942,42.35547241,-71.09867078,4.090556344,7.3454044,180.804828,0,0.95
1739959943,42.35547227,-71.09867066,4.090556344,7.313360093,180.804828,0,0.95
1739959944,42.35547067,-71.09866917,4.090556344,6.993654093,180.804828,0,0.95
1739959945,42.35547054,-71.09866905,4.090556344,7.020945944,180.804828,0,0.95
1739959946,42.35546936,-71.09866796,4.090556344,6.776156823,180.804828,0,0.95
1739959947,42.35546935,-71.09866794,4.090556344,6.871960058,180.804828,0,0.95
1739959948,42.35546928,-71.09866788,4.090556344,6.858722022,180.804828,0,0.95
1739959949,42.35546822,-71.0986669,4.090556344,6.668143037,180.804828,0,0.95
1739959950,42.35546813,-71.09866682,4.090556344,6.69321231,180.804828,0,0.95
1739959951,42.35546716,-71.09866591,4.090556344,6.515058506,180.804828,0,0.95
1739959952,42.35546714,-71.0986659,4.090556344,6.684430822,180.804828,0,0.95
1739959953,42.35546632,-71.09866514,4.090556344,6.389458551,180.804828,0,0.95
1739959954,42.35546568,-71.09866455,4.090556344,6.292461582,180.804828,0,0.95
1739959955,42.35546566,-71.09866452,4.090556344,6.436248206,180.804828,0,0.95
1739959956,42.35546563,-71.0986645,4.090556344,6.590897892,180.804828,0,0.95
1739959957,42.35547936,-71.09868075,4.090556344,6.264868513,180.804828,0,0.95
1739959958,42.35547793,-71.09867919,4.090556344,6.088254559,180.804828,0,0.95
1739959959,42.35547683,-71.09867798,4.090556344,6.022753585,180.804828,0,0.95
1739959960,42.35547674,-71.09867788,4.090556344,6.143475507,180.804828,0,0.95
1739959961,42.35547664,-71.09867777,4.090556344,6.128888196,180.804828,0,0.95
1739959962,42.35547656,-71.09867769,4.090556344,6.204013288,180.804828,0,0.95
1739959963,42.3554765,-71.09867762,4.090556344,6.275961112,180.804828,0,0.95
1739959964,42.35547637,-71.09867747,4.090556344,6.439597798,180.804828,0,0.95
1739959965,42.35547628,-71.09867737,4.090556344,6.599405016,180.804828,0,0.95
1739959966,42.35547612,-71.0986772,4.090556344,6.582913588,180.804828,0,0.95
1739959967,42.35547444,-71.09867536,4.090556344,6.424305949,180.804828,0,0.95
1739959968,42.35547315,-71.09867395,4.090556344,6.260792841,180.804828,0,0.95
1739959969,42.35547304,-71.09867383,4.090556344,6.405533545,180.804828,0,0.95
1739959970,42.35547292,-71.0986737,4.090556344,6.542785612,180.804828,0,0.95
1739959971,42.3554728,-71.09867356,4.090556344,6.537203819,180.804828,0,0.95
1739959972,42.35547267,-71.09867343,4.090556344,6.634221437,180.804828,0,0.95
1739959973,42.3554725,-71.09867324,4.090556344,6.705496574,180.804828,0,0.95
